gene	length	chrom	start	end	tss	scaling_factor
Atg14	1999	3R	29116391	29118390	29116469	0.000500250125062531
Atg16	7820	3R	29827281	29835101	29834844	0.000127877237851662
Atg17	10217	3R	5669713	5679930	5673710	9.78760888714887e-05
Atg18a	4261	3L	8186857	8191118	8187507	0.000234686693264492
Atg18b	8250	2L	21212322	21220572	21220296	0.000121212121212121
Atg2	6339	3L	2774338	2780677	2774694	0.000157753588894147
Atg3	1796	3L	18748687	18750483	18748819	0.000556792873051225
Atg4a	4469	2L	1080911	1085380	1081245	0.000223763705526964
Atg4b	3204	3R	15353720	15356924	15356627	0.00031210986267166
Atg5	9148	X	7314622	7323770	7323671	0.000109313511149978
Atg6	1602	3R	24049180	24050782	24050636	0.000624219725343321
Atg7	4578	2R	18620466	18625044	18624958	0.000218435998252512
Atg8a	3460	X	10764878	10768338	10766376	0.000289017341040462
Atg8b	653	3R	17724410	17725063	17724909	0.00153139356814701
Atg9	2832	2R	16294400	16297232	16294522	0.000353107344632768
Atox1	1604	3L	21640995	21642599	21641191	0.000623441396508728
Atpalpha	27525	3R	20948714	20976239	20963738	3.6330608537693e-05
AttA	853	2R	14747362	14748215	14747392	0.00117233294255569
AttB	942	2R	14749223	14750165	14749256	0.00106157112526539
AttC	962	2R	13393705	13394667	13393770	0.00103950103950104
AttD	818	3R	17625268	17626086	17625325	0.00122249388753056
Atu	2581	3R	5613358	5615939	5613463	0.000387446726075165
Atx-1	999	X	6823204	6824203	6823256	0.001001001001001
Atx2	8854	3R	15408423	15417277	15412240	0.000112943302462164
Atxn7	4665	2L	2375841	2380506	2377203	0.000214362272240086
Aven	1270	X	12628370	12629640	12629502	0.00078740157480315
Awh	15486	3L	3846206	3861692	3846743	6.45744543458608e-05
Axn	12469	3R	30022842	30035311	30030952	8.01988932552731e-05
Axs	3806	X	16680089	16683895	16683439	0.000262743037309511
Axud1	4792	2L	2365345	2370137	2366322	0.000208681135225376
B-H1	5800	X	17397478	17403278	17397695	0.000172413793103448
B-H2	9594	X	17314581	17324175	17320760	0.000104231811548885
B4	48704	2L	13500624	13549328	13513292	2.05321944809461e-05
B52	5580	3R	13661311	13666891	13661735	0.00017921146953405
B9d1	998	3R	15481906	15482904	15482008	0.00100200400801603
B9d2	2779	2L	6127872	6130651	6130549	0.000359841669665347
BBS1	2213	3L	7125905	7128118	7125927	0.000451875282422052
BBS4	3392	2R	11135923	11139315	11135929	0.000294811320754717
BBS8	2448	2L	422873	425321	423453	0.000408496732026144
BCAS2	1073	3R	27921283	27922356	27922272	0.000931966449207828
BCL7-like	1960	X	9356634	9358594	9356921	0.000510204081632653
BEAF-32	2161	2R	14770469	14772630	14771403	0.000462748727441
BG642163	1576	2L	4641296	4642872	4641314	0.000634517766497462
BG642167	516	3R	25806445	25806961	25806468	0.00193798449612403
BG642312	912	3L	6232469	6233381	6232920	0.00109649122807018
BHD	1703	3L	7238542	7240245	7238636	0.000587199060481503
BI-1	1796	3L	8307145	8308941	8308762	0.000556792873051225
BOD1	4533	3R	27938245	27942778	27938696	0.000220604456210015
BRWD3	9619	3R	24319000	24328619	24319116	0.000103960910697578
BTBD9	3617	X	10768537	10772154	10768722	0.000276472214542438
Bacc	5530	2L	2752445	2757975	2753416	0.000180831826401447
Bace	1414	2L	8494893	8496307	8496267	0.000707213578500707
Baldspot	13173	3L	16648442	16661615	16659410	7.59128520458514e-05
Bap111	2667	X	9149309	9151976	9149424	0.000374953130858643
Bap170	5846	2R	6636512	6642358	6636690	0.00017105713308245
Bap55	1610	2R	17429353	17430963	17430839	0.00062111801242236
Bap60	2063	X	13157445	13159508	13159372	0.000484730974309258
Bdbt	999	3R	21117857	21118856	21118783	0.001001001001001
Bem46	1959	2L	2988116	2990075	2988246	0.000510464522715671
Best1	9023	3R	10161464	10170487	10167318	0.000110827884295689
Best2	10732	3L	6245933	6256665	6253569	9.3179276928811e-05
Best3	1870	3L	15300915	15302785	15302739	0.00053475935828877
Best4	1984	3L	15298958	15300942	15298990	0.000504032258064516
Bet1	1043	3L	19261394	19262437	19261751	0.000958772770853308
Bet3	3785	3L	9438482	9442267	9442161	0.000264200792602378
Bet5	1254	3R	30180232	30181486	30180357	0.000797448165869219
Bgb	1241	3L	1639711	1640952	1639996	0.0008058017727639
BicC	6710	2L	16042047	16048757	16044056	0.00014903129657228
BicD	13610	2L	17459605	17473215	17472323	7.34753857457752e-05
BigH1	1372	3R	14663450	14664822	14663592	0.000728862973760933
Bili	5403	3R	25131306	25136709	25132596	0.000185082361650935
Bin1	3408	3R	16186156	16189564	16186776	0.000293427230046948
Bka	817	2L	9895287	9896104	9895379	0.00122399020807834
Blimp-1	21111	3L	5630983	5652094	5644214	4.7368670361423e-05
Blm	4973	3R	11736810	11741783	11741656	0.000201085863663784
Blos1	732	2R	14601278	14602010	14601344	0.00136612021857923
Blos2	644	3L	11061571	11062215	11061640	0.0015527950310559
Blos3	673	3L	18870224	18870897	18870309	0.00148588410104012
Blos4	1103	3L	10879085	10880188	10879171	0.000906618313689937
Bmcp	7184	3L	11720934	11728118	11721126	0.000139198218262806
BoYb	3558	3L	22901912	22905470	22902005	0.000281056773468241
BobA	626	3L	14945499	14946125	14946067	0.00159744408945687
Br140	5826	2R	7272275	7278101	7277881	0.00017164435290079
Brca2	3409	2R	24526172	24529581	24526302	0.000293341155764154
Brd	531	3L	14972667	14973198	14972740	0.00188323917137476
Brd8	2791	3R	29223485	29226276	29223571	0.000358294518093873
Bre1	4361	3L	5789831	5794192	5793844	0.000229305205228159
Brf	16504	3R	17374833	17391337	17391161	6.05913717886573e-05
Brms1	1636	X	12907986	12909622	12909436	0.000611246943765281
Bro	743	3L	1647869	1648612	1647906	0.00134589502018843
Bruce	19314	3R	10312039	10331353	10331186	5.17759138448794e-05
Bsg	33111	2L	8083420	8116531	8089665	3.02014436290055e-05
Bsg25A	1409	2L	4683052	4684461	4684372	0.0007097232079489
Bsg25D	6820	2L	5271728	5278548	5278188	0.000146627565982405
BtbVII	9762	3L	3148646	3158408	3149984	0.000102438024994878
BthD	1097	X	13612131	13613228	13612173	0.000911577028258888
Btk29A	42706	2L	8258373	8301079	8262331	2.34159134547839e-05
Btnd	2059	X	6217268	6219327	6219293	0.000485672656629432
BuGZ	10299	2L	16743405	16753704	16743531	9.70968055150986e-05
Bub1	4418	2L	5278865	5283283	5279361	0.000226346763241286
Bub3	1414	3R	29674007	29675421	29675307	0.000707213578500707
BubR1	5286	2R	5969099	5974385	5974282	0.000189178963299281
Buffy	9065	2R	11679492	11688557	11687462	0.000110314396028682
Bug22	998	2L	10429920	10430918	10430713	0.00100200400801603
Burs	761	3R	21769518	21770279	21769552	0.00131406044678055
Bx	57381	X	18515428	18572809	18566697	1.74273714295673e-05
Bx42	2734	X	9103870	9106604	9106446	0.000365764447695684
C15	12828	3R	21499986	21512814	21500259	7.79544745868413e-05
C1GalTA	7761	2L	8943455	8951216	8945399	0.000128849375080531
C3G	22803	X	6780790	6803593	6800250	4.38538788755865e-05
C901	3102	X	10964032	10967134	10966551	0.000322372662798195
CAH1	6368	2L	13803626	13809994	13803930	0.000157035175879397
CAH2	5746	3L	12177601	12183347	12181865	0.000174034110685694
CAHbeta	1933	3R	8980860	8982793	8981018	0.000517330574236937
CAP	38008	2R	10269016	10307024	10279342	2.63102504735845e-05
CASK	39274	3R	21783400	21822674	21804063	2.54621378010898e-05
CBP	5379	X	7337352	7342731	7337717	0.000185908161368284
CCAP	1502	3R	22700582	22702084	22701478	0.00066577896138482
CCAP-R	32771	3R	25923499	25956270	25941624	3.05147844130481e-05
CCDC151	2162	3L	11881384	11883546	11881385	0.000462534690101758
CCDC53	773	2L	8041106	8041879	8041150	0.00129366106080207
CCHa1	4331	3R	14092504	14096835	14096658	0.00023089355806973
CCHa1-R	18220	2R	17646848	17665068	17654295	5.48847420417124e-05
CCHa2	6138	3R	13389059	13395197	13391939	0.000162919517758227
CCHa2-R	17731	2R	6050949	6068680	6062882	5.63983982854887e-05
CCKLR-17D1	19078	X	18707494	18726572	18726571	5.24163958486214e-05
CCKLR-17D3	9544	X	18764483	18774027	18773784	0.000104777870913663
CCY	16932	Y	3649996	3666928	3649997	5.90597684857075e-05
CD98hc	4019	3R	7974409	7978428	7977062	0.000248818113958696
CDC45L	2265	X	1028291	1030556	1030326	0.000441501103752759
CDK2AP1	1830	X	11137859	11139689	11138058	0.000546448087431694
CDase	6215	3R	30459521	30465736	30462842	0.000160901045856798
CG10000	3277	3R	28748384	28751661	28751568	0.000305157155935307
CG10005	2041	3R	11975156	11977197	11977087	0.000489955903968643
CG10011	27160	3R	28607939	28635099	28616025	3.68188512518409e-05
CG10013	1689	3R	12323521	12325210	12323652	0.00059206631142688
CG10014	1661	3R	12222387	12224048	12222484	0.000602046959662854
CG10019	24151	2L	3730466	3754617	3745693	4.1406152954329e-05
CG10026	3467	2L	19454256	19457723	19456434	0.000288433804441881
CG10029	1483	3R	7315724	7317207	7317168	0.000674308833445718
CG10031	641	2L	3698451	3699092	3699039	0.0015600624024961
CG10035	1822	3R	12380869	12382691	12382659	0.000548847420417124
CG10038	1657	3R	12348987	12350644	12350454	0.000603500301750151
CG10041	1264	3R	12350815	12352079	12352017	0.000791139240506329
CG10050	1955	3R	7249795	7251750	7249879	0.00051150895140665
CG10051	3653	2R	19363641	19367294	19364307	0.000273747604708459
CG10053	1050	3R	7247090	7248140	7247251	0.000952380952380952
CG10055	2572	3R	7184101	7186673	7186570	0.000388802488335925
CG10062	4861	2R	19375313	19380174	19377141	0.00020571898786258
CG10063	888	3L	6971579	6972467	6972357	0.00112612612612613
CG10064	2637	3L	6965260	6967897	6967806	0.000379218809252939
CG10068	1756	3R	7126271	7128027	7127821	0.000569476082004556
CG10073	4422	2R	19380543	19384965	19380572	0.000226142017186793
CG10075	1162	3L	6956946	6958108	6958020	0.000860585197934596
CG10077	6413	3L	6949491	6955904	6955387	0.000155933260564478
CG10081	3395	2R	19385923	19389318	19385969	0.000294550810014728
CG10082	11758	2R	21646177	21657935	21654061	8.50484776322504e-05
CG10086	2850	3R	7790633	7793483	7790728	0.000350877192982456
CG10089	9235	3L	13465552	13474787	13469796	0.000108283703302653
CG10096	5814	3R	12390166	12395980	12392901	0.000171998624011008
CG10097	5814	3R	12390166	12395980	12395968	0.000171998624011008
CG10098	1955	3R	7124548	7126503	7124661	0.00051150895140665
CG10103	2480	3L	6754017	6756497	6756403	0.000403225806451613
CG10104	1513	2R	14390696	14392209	14390801	0.000660938532716457
CG10116	1030	3L	13456208	13457238	13457237	0.000970873786407767
CG10126	3702	3R	12855544	12859246	12859216	0.000270124257158293
CG10131	1113	2R	14629910	14631023	14629922	0.000898472596585804
CG10132	6629	2L	19518824	19525453	19520586	0.000150852315583044
CG10133	1096	3L	13449187	13450283	13450258	0.000912408759124088
CG10137	6299	2L	19526686	19532985	19526773	0.000158755357993332
CG10139	1074	2R	14645270	14646344	14645399	0.000931098696461825
CG10140	1153	3L	13439317	13440470	13440434	0.000867302688638335
CG10147	2257	3L	6486167	6488424	6488340	0.000443066016836509
CG10151	2951	2R	14753337	14756288	14755573	0.000338868180277872
CG10154	1456	3L	13435680	13437136	13437030.5	0.000686813186813187
CG10163	1337	3L	6257423	6258760	6258759	0.00074794315632012
CG10164	2620	3R	23554323	23556943	23556006	0.000381679389312977
CG10165	3395	2L	19526910	19530305	19528251	0.000294550810014728
CG10166	934	2L	19525434	19526368	19526323	0.00107066381156317
CG10168	1915	3R	23536993	23538908	23538720	0.000522193211488251
CG10170	1822	3R	23532945	23534767	23534722	0.000548847420417124
CG10171	1961	3L	13385946	13387907	13387773	0.000509943906170321
CG10175	8722	3R	23522264	23530986	23527174	0.000114652602614079
CG10177	1437	3R	23520146	23521583	23521442	0.00069589422407794
CG10178	3952	2L	18509560	18513512	18511624	0.000253036437246964
CG10182	2699	3R	23587120	23589819	23589793	0.000370507595405706
CG10183	2473	3R	23596561	23599034	23599033	0.000404367165386171
CG10184	2988	3R	23602507	23605495	23605023	0.000334672021419009
CG10185	7005	3R	16060589	16067594	16067511	0.000142755174875089
CG10188	6429	2L	19502335	19508764	19508185	0.000155545185876497
CG10189	1606	2L	19491647	19493253	19492892	0.00062266500622665
CG10194	1422	2L	19488682	19490104	19490070	0.00070323488045007
CG10195	2473	2L	19482232	19484705	19484600	0.000404367165386171
CG10202	2130	2R	14817857	14819987	14819914	0.000469483568075117
CG10205	1119	2R	14832832	14833951	14832933	0.000893655049151028
CG10208	1129	3R	23772998	23774127	23774031	0.000885739592559787
CG10209	2302	2R	14846064	14848366	14848201	0.000434404865334492
CG10211	14480	2L	18517487	18531967	18518182	6.9060773480663e-05
CG10214	969	3R	23766519	23767488	23767397	0.00103199174406605
CG10217	2526	3R	23760737	23763263	23763104	0.000395882818685669
CG10222	1331	3L	13411122	13412453	13412451	0.000751314800901578
CG10226	5745	3L	6234323	6240068	6238755	0.000174064403829417
CG10232	2282	3R	23719343	23721625	23721423	0.000438212094653812
CG10237	6877	2L	19435850	19442727	19438011	0.00014541224371092
CG1024	2979	3R	6377349	6380328	6380151	0.000335683115139308
CG10252	1024	3R	23695221	23696245	23696161	0.0009765625
CG10254	5976	3R	23689007	23694983	23694447	0.000167336010709505
CG10257	2071	2R	14942398	14944469	14942953	0.000482858522452921
CG10262	1167	2L	19582823	19583990	19583926	0.000856898029134533
CG10264	1334	3R	16043498	16044832	16043618	0.000749625187406297
CG10265	1503	2R	14992332	14993835	14993750	0.000665335994677312
CG10268	1258	2L	19579093	19580351	19580129	0.000794912559618442
CG10274	3152	3L	6178677	6181829	6181766	0.000317258883248731
CG10280	1359	3R	6010573	6011932	6011931	0.000735835172921266
CG10283	11549	2L	18472964	18484513	18483968	8.6587583340549e-05
CG10286	2150	3R	6368965	6371115	6369018	0.000465116279069767
CG10289	8964	3L	6164916	6173880	6173435	0.000111557340473003
CG10298	797	3R	6343002	6343799	6343071	0.00125470514429109
CG10300	1786	3R	23711527	23713313	23711559	0.000559910414333707
CG10301	1180	3R	23710158	23711338	23710159	0.000847457627118644
CG10306	918	2R	21685283	21686201	21685377	0.00108932461873638
CG10307	1480	2R	21688773	21690253	21689044	0.000675675675675676
CG10311	6229	3R	16350786	16357015	16352330	0.000160539412425751
CG10317	1678	3R	16368855	16370533	16370330	0.000595947556615018
CG10321	3720	2R	21634679	21638399	21635405	0.000268817204301075
CG10324	1932	3R	16645072	16647004	16646926	0.0005175983436853
CG10326	1566	3R	16643605	16645171	16643886	0.000638569604086846
CG10332	859	2R	23600914	23601773	23601731	0.00116414435389988
CG10333	2718	2L	18606832	18609550	18606925	0.000367917586460633
CG10336	1378	2L	18689528	18690906	18689795	0.000725689404934688
CG10337	1583	2L	19545376	19546959	19546810	0.000631711939355654
CG10338	2907	2L	18695664	18698571	18696143	0.000343997248022016
CG10339	2293	2R	24078234	24080527	24080475	0.000436109899694723
CG10340	993	3R	16613398	16614391	16614347	0.00100704934541793
CG10341	1931	2L	18698714	18700645	18698836	0.000517866390471258
CG10343	981	2L	18703473	18704454	18703554	0.00101936799184506
CG10344	1244	2R	22425733	22426977	22426912	0.000803858520900322
CG10345	7788	3R	16597073	16604861	16604323	0.000128402670775552
CG10347	2239	X	11852692	11854931	11854657	0.000446627958910228
CG10348	18071	2L	18714453	18732524	18716451	5.53372807260251e-05
CG10352	1862	X	11875306	11877168	11876901	0.000537056928034372
CG10353	9425	X	11877737	11887162	11884809	0.000106100795755968
CG10357	1300	3L	3615382	3616682	3615395	0.000769230769230769
CG10359	3052	3L	3612192	3615244	3612326	0.000327653997378768
CG10361	1913	3L	11798948	11800861	11800754	0.000522739153162572
CG10362	4426	X	11926424	11930850	11930512	0.000225937641211026
CG10365	8168	3R	23723331	23731499	23728858	0.000122428991185113
CG10366	2205	2L	19584235	19586440	19584347	0.000453514739229025
CG10375	1272	3R	23767712	23768984	23768223	0.000786163522012579
CG10376	2499	2L	18700606	18703105	18702912	0.00040016006402561
CG10383	4698	2L	18690904	18695602	18695123	0.000212856534695615
CG10384	18254	2R	22454741	22472995	22460093	5.47825134217158e-05
CG10395	1495	2R	5350477	5351972	5350810	0.000668896321070234
CG10399	1276	2L	6960377	6961653	6960444	0.000783699059561128
CG10405	1305	3R	16454492	16455797	16454568	0.000766283524904215
CG10407	1383	3R	16044747	16046130	16045908	0.000723065798987708
CG10413	5494	2L	18599755	18605249	18604919	0.00018201674554059
CG10417	2773	2R	5360331	5363104	5362737	0.000360620266858997
CG10418	560	3L	12336676	12337236	12336716	0.00178571428571429
CG10420	1893	3R	25233636	25235529	25235396	0.000528262017960909
CG10424	1310	3L	19096399	19097709	19097631	0.000763358778625954
CG10425	1535	3R	25260963	25262498	25262399	0.000651465798045603
CG10428	2089	2L	18948884	18950973	18948999	0.000478697941598851
CG10431	3477	2L	18974710	18978187	18974778	0.000287604256542997
CG10433	2449	2R	21605676	21608125	21606791	0.000408329930583912
CG10435	2294	3R	8010907	8013201	8013068	0.0004359197907585
CG10444	2846	2R	20271653	20274499	20274237	0.000351370344342937
CG10445	3700	3R	7916599	7920299	7920011	0.00027027027027027
CG10459	1186	2R	9707536	9708722	9707572	0.000843170320404722
CG10462	3900	2L	19732080	19735980	19735835	0.000256410256410256
CG10463	2107	2L	19758879	19760986	19758913	0.000474608448030375
CG10465	1289	2R	5339706	5340995	5340741	0.000775795190069822
CG10466	678	2L	19792104	19792782	19792228	0.00147492625368732
CG10467	1543	3L	6093204	6094747	6094394	0.000648088139987038
CG10469	1125	3L	6092188	6093313	6093084	0.000888888888888889
CG10470	808	2L	19049076	19049884	19049176	0.00123762376237624
CG10472	1538	3L	6061372	6062910	6062892	0.000650195058517555
CG10474	1335	2R	19285395	19286730	19286597	0.000749063670411985
CG10476	668	2R	19284551	19285219	19285218	0.00149700598802395
CG10477	1412	3L	6033199	6034611	6034604	0.000708215297450425
CG10479	8462	3L	5967545	5976007	5975736	0.000118175372252423
CG10481	2349	2L	19890201	19892550	19892528	0.00042571306939123
CG10483	3411	3L	5917905	5921316	5921204	0.000293169158604515
CG10486	2488	3L	5904211	5906699	5906698	0.000401929260450161
CG10492	4743	2L	19054078	19058821	19054852	0.000210837022981235
CG10494	2351	2R	21516774	21519125	21519004	0.000425350914504466
CG10495	1431	2L	19063295	19064726	19063383	0.000698812019566737
CG10505	5095	2R	21285248	21290343	21290327	0.000196270853778214
CG10508	5836	3L	21210215	21216051	21210732	0.000171350239890336
CG10510	1936	3L	21208148	21210084	21209993	0.000516528925619835
CG10512	5172	3L	21202920	21208092	21205701	0.000193348801237432
CG10513	1422	3R	25275790	25277212	25277193	0.00070323488045007
CG10514	1419	3R	25278427	25279846	25279807	0.000704721634954193
CG10516	1698	3L	15968204	15969902	15968371	0.000588928150765607
CG10527	2421	2R	21070368	21072789	21072733	0.000413052457662123
CG10543	11520	2R	20996220	21007740	20996891	8.68055555555556e-05
CG10550	1984	3R	25306407	25308391	25307901	0.000504032258064516
CG10553	1650	3R	25316461	25318111	25318073	0.000606060606060606
CG10555	5576	X	8398940	8404516	8399396	0.000179340028694405
CG10559	1622	3R	25314494	25316116	25316103	0.00061652281134402
CG10560	1551	3R	25318550	25320101	25320055	0.000644745325596389
CG10561	2169	2L	19114401	19116570	19114837	0.000461041954817888
CG10562	1704	3R	25321053	25322757	25322677	0.000586854460093897
CG10565	3103	3L	21133250	21136353	21135876	0.000322268772155978
CG10570	2558	2L	18808694	18811252	18810481	0.000390930414386239
CG10576	3739	3L	5761963	5765702	5765427	0.000267451190157796
CG10581	649	3L	21033554	21034203	21034191	0.00154083204930663
CG10584	1080	3L	21030280	21031360	21031248	0.000925925925925926
CG10585	2226	3L	21027915	21030141	21028309	0.000449236298292902
CG10587	1018	3L	20961537	20962555	20962544	0.000982318271119843
CG10588	3726	3L	20956934	20960660	20956982	0.000268384326355341
CG10589	1364	3L	20927826	20929190	20927952	0.000733137829912023
CG10591	1135	3L	5598557	5599692	5599656	0.000881057268722467
CG10592	2531	3L	5592741	5595272	5595209	0.000395100750691426
CG10597	769	X	17230275	17231044	17230997	0.00130039011703511
CG10598	1710	X	17225157	17226867	17226387	0.000584795321637427
CG10600	5969	2L	18833710	18839679	18839392	0.000167532249958117
CG10602	4122	2L	18855126	18859248	18859159	0.000242600679281902
